listen_id,vehicle_id,timestamp,artist,track,genre,duration_sec,skip,explicit_like,play_count,time_of_day,day_of_week
listen_004845,vehicle_042,2024-07-15 14:24:00,Commodores,D>E>A>T>H>M>E>T>A>L,Blues,255,0,0,21,Afternoon,Weekday
listen_004846,vehicle_086,2024-07-03 07:24:00,Samba,Six Days - Remix,Hip Hop,257,0,0,1,Morning,Weekday
listen_004847,vehicle_054,2024-09-06 21:30:00,Volumia!,Rock & Groove,R&B,133,0,1,17,Night,Weekday
listen_004848,vehicle_009,2024-03-06 09:40:00,Calvin Harris,Rockstar,Hip Hop,186,0,0,31,Morning,Weekday
listen_004849,vehicle_094,2024-04-19 01:35:00,Stikstof,Leave in Silence,Reggae,281,1,0,20,Night,Weekday
listen_004850,vehicle_060,2024-11-07 05:42:00,Luxury Stranger,Warm On A Cold Night,Techno,121,0,0,17,Morning,Weekday
listen_004851,vehicle_026,2024-10-22 12:20:00,Air,Just Like Tears In The Morning - Lockdown Sessions,Alternative,214,0,0,43,Afternoon,Weekday
listen_004852,vehicle_063,2024-04-18 16:46:00,Kane,How Did You Know?,Metal,168,0,0,37,Afternoon,Weekday
listen_004853,vehicle_043,2024-11-15 21:41:00,Ariana Grande,Friday 13th (feat. Octavian),Blues,249,0,0,11,Night,Weekday
listen_004854,vehicle_099,2024-01-08 12:20:00,Aretha Franklin,Livin',Pop,238,0,0,2,Afternoon,Weekday
listen_004855,vehicle_044,2024-04-23 13:48:00,Kanye West,Rasta Got Soul,Rock,130,0,0,3,Afternoon,Weekday
listen_004856,vehicle_096,2024-07-16 08:38:00,Five,Meditation: Méditation from Thaïs,Techno,154,0,0,47,Morning,Weekday
listen_004857,vehicle_096,2024-12-09 21:12:00,Simply Red,Million$Bill - Melé Remix,Punk,185,0,0,30,Night,Weekday
listen_004858,vehicle_055,2024-06-27 04:54:00,Rodríguez,Marlene,Classical,175,0,0,19,Night,Weekday
listen_004859,vehicle_068,2024-10-18 06:55:00,Nik Kershaw,Feel It All,Pop,133,0,0,33,Morning,Weekday
listen_004860,vehicle_048,2024-02-20 05:40:00,Medium Medium,Queen,Hip Hop,214,0,0,11,Morning,Weekday
listen_004861,vehicle_066,2024-01-01 13:52:00,Drake,Lush Life,Soul,205,0,0,45,Afternoon,Weekday
listen_004862,vehicle_046,2024-11-06 03:51:00,Steve Harley,Crazy/Stupid,Rock,197,0,0,7,Night,Weekday
listen_004863,vehicle_098,2024-02-24 01:34:00,Petit Biscuit,Shackles (Praise You),Punk,232,0,1,5,Night,Weekend
listen_004864,vehicle_074,2024-07-23 10:42:00,GLASS WATERS,Duumbiyay,Reggae,272,0,0,45,Morning,Weekday
listen_004865,vehicle_071,2024-08-21 18:29:00,Damian Marley,Do You Really Want to Hurt Me,Metal,212,0,0,32,Evening,Weekday
listen_004866,vehicle_086,2024-03-01 04:55:00,Brent Faiyaz,Bank On It,R&B,169,1,0,10,Night,Weekday
listen_004867,vehicle_085,2024-06-11 01:19:00,The Roots,Don't Want You Back,Rock,291,0,1,45,Night,Weekday
listen_004868,vehicle_059,2024-03-13 20:27:00,Molly Burch,Good Goodbye,Indie,137,0,0,23,Evening,Weekday
listen_004869,vehicle_024,2024-09-24 11:32:00,Twelve,"bad mood, bad year",Metal,227,1,0,40,Morning,Weekday
listen_004870,vehicle_039,2024-01-06 11:57:00,Diverse the Prodigy,Harry,Blues,244,0,0,37,Morning,Weekend
listen_004871,vehicle_019,2024-06-13 18:25:00,Silk City,Fainting Spells,Rock,170,0,0,31,Evening,Weekday
listen_004872,vehicle_064,2024-10-10 06:42:00,Tiiwtiiw,A Place Like This,Disco,261,1,0,47,Morning,Weekday
listen_004873,vehicle_008,2024-05-22 04:48:00,Ralph Vaughan Williams,Allow It,Hip Hop,225,0,1,3,Night,Weekday
listen_004874,vehicle_065,2024-04-08 05:39:00,Jaz Elise,Break My Heart,Disco,215,0,0,34,Morning,Weekday
listen_004875,vehicle_013,2024-08-14 12:49:00,Radio 4,Sunset Lover - Clarian Remix,House,285,1,0,27,Afternoon,Weekday
listen_004876,vehicle_085,2024-01-28 16:00:00,LL Cool J,Undefined,Rock,227,1,1,36,Afternoon,Weekend
listen_004877,vehicle_088,2024-10-10 07:46:00,Jacques Greene,Heroes,Soul,202,0,0,9,Morning,Weekday
listen_004878,vehicle_077,2024-04-02 10:20:00,Written by Wolves,All My Life,Alternative,281,0,0,27,Morning,Weekday
listen_004879,vehicle_073,2024-03-28 15:19:00,Amy Winehouse,Only For A Moment,R&B,214,1,0,16,Afternoon,Weekday
listen_004880,vehicle_030,2024-11-16 18:29:00,Sultan + Shepard,Creeper,Hip Hop,192,0,0,5,Evening,Weekend
listen_004881,vehicle_047,2024-04-21 14:50:00,SOJA,Take Care of the Proper Paperwork,Soul,227,1,0,1,Afternoon,Weekend
listen_004882,vehicle_017,2024-10-20 12:54:00,LL Cool J,30 Hours,Blues,133,0,0,33,Afternoon,Weekend
listen_004883,vehicle_003,2024-05-13 23:35:00,NG3,a place where i belong,Alternative,200,1,0,32,Night,Weekday
listen_004884,vehicle_090,2024-12-02 06:41:00,Sergei Rachmaninoff,Glamorous,Jazz,196,0,1,38,Morning,Weekday
listen_004885,vehicle_029,2024-02-06 14:36:00,Nelly Furtado,Thy Will,Soul,248,0,0,2,Afternoon,Weekday
listen_004886,vehicle_004,2024-12-22 09:30:00,Rotterdam Termination Source,Ending Story??,Classical,296,0,1,34,Morning,Weekend
listen_004887,vehicle_074,2024-08-09 03:51:00,Midnight To Monaco,Dreaming Of,Soul,260,1,0,4,Night,Weekday
listen_004888,vehicle_011,2024-01-29 15:45:00,Bee Gees,She Said,Folk,168,0,0,43,Afternoon,Weekday
listen_004889,vehicle_069,2024-12-13 06:35:00,Buddha-Bar,Let's Do Everything for the First Time Forever,Hip Hop,260,1,0,7,Morning,Weekday
listen_004890,vehicle_092,2024-07-24 17:01:00,DubVision,Game Ova,Pop,168,0,0,31,Evening,Weekday
listen_004891,vehicle_054,2024-05-02 13:45:00,Freya Ridings,Russian Hill,Alternative,293,1,0,41,Afternoon,Weekday
listen_004892,vehicle_051,2024-08-13 04:44:00,Andrés Cotter,"Be the One (feat. MORGAN, Digga D & TIKE)",Hip Hop,257,0,1,42,Night,Weekday
listen_004893,vehicle_069,2024-09-10 07:18:00,Kairiki Bear,Leave in Silence,Indie,263,0,0,45,Morning,Weekday
listen_004894,vehicle_069,2024-08-17 20:23:00,Cosha,disgusted,Alternative,239,1,1,35,Evening,Weekend
listen_004895,vehicle_004,2024-02-09 20:15:00,Medium Medium,Immortals,House,215,0,1,47,Evening,Weekday
listen_004896,vehicle_075,2024-09-05 09:12:00,Depeche Mode,Unprecedented Time,Hip Hop,232,1,0,21,Morning,Weekday
listen_004897,vehicle_080,2024-07-30 14:55:00,Ralph Vaughan Williams,Disconnect the Dots,Indie,134,0,0,35,Afternoon,Weekday
listen_004898,vehicle_045,2024-09-28 07:45:00,Dusty Kid,Crimson Enemy,Indie,298,0,0,8,Morning,Weekend
listen_004899,vehicle_092,2024-06-19 13:24:00,Naomi Cowan,Mathematics,House,143,1,0,29,Afternoon,Weekday
listen_004900,vehicle_051,2024-12-22 06:40:00,Rebecca Black,Disconnect the Dots,Indie,260,1,0,30,Morning,Weekend
listen_004901,vehicle_078,2024-01-12 13:34:00,Maxi Priest,Lush Life,Disco,141,0,0,2,Afternoon,Weekday
listen_004902,vehicle_025,2024-03-25 16:51:00,Buju Banton,Simplicity (feat. Joan As Police Woman),Punk,122,1,1,27,Afternoon,Weekday
listen_004903,vehicle_029,2024-08-28 09:46:00,Das Kabinette,Monie In The Middle,Jazz,144,0,0,1,Morning,Weekday
listen_004904,vehicle_004,2024-03-04 18:51:00,Frank Ocean,Chasing Knives,R&B,130,0,1,32,Evening,Weekday
listen_004905,vehicle_056,2024-04-15 02:55:00,WC Experience,Streets,Disco,218,1,0,39,Night,Weekday
listen_004906,vehicle_067,2024-12-12 00:53:00,Matchbox Twenty,Ik Vlieg Ik Zweef,Punk,182,1,0,35,Night,Weekday
listen_004907,vehicle_055,2024-12-18 15:23:00,Girls At Our Best!,Spain (The Industrial Era),Hip Hop,147,1,1,48,Afternoon,Weekday
listen_004908,vehicle_025,2024-12-28 10:33:00,Stikstof,Leave Me Alone - Piano Version,Pop,139,1,0,14,Morning,Weekend
listen_004909,vehicle_036,2024-04-27 00:08:00,DJ Shadow,The Human Body,Indie,278,0,0,40,Night,Weekend
listen_004910,vehicle_081,2024-12-10 08:27:00,The Mighty Wah!,Who's That Girl?,Classical,131,0,0,22,Morning,Weekday
listen_004911,vehicle_028,2024-10-10 13:32:00,ROY3LS,Harry,Punk,163,0,0,14,Afternoon,Weekday
listen_004912,vehicle_056,2024-02-12 06:52:00,Labrinth,Heaven Must Be Missing An Angel - Pt. 1,Classical,173,0,0,45,Morning,Weekday
listen_004913,vehicle_005,2024-12-11 18:28:00,Rodríguez,Bruises,Techno,163,0,0,22,Evening,Weekday
listen_004914,vehicle_073,2024-09-13 21:33:00,Flogging Molly,this sweet love - prins thomas sneaky edit,Blues,267,1,0,34,Night,Weekday
listen_004915,vehicle_024,2024-10-26 05:08:00,Koffee,Gallis,Indie,222,0,0,9,Morning,Weekend
listen_004916,vehicle_022,2024-02-12 02:24:00,Irene Cara,Tour De Fonque,Metal,124,0,0,9,Night,Weekday
listen_004917,vehicle_039,2024-12-06 01:18:00,Calvin Harris,I Think She Knows (feat. My Marianne) - Interlude,Blues,183,0,0,27,Night,Weekday
listen_004918,vehicle_012,2024-12-04 18:25:00,Stephen Oaks,Anybody,Punk,250,0,1,47,Evening,Weekday
listen_004919,vehicle_023,2024-04-07 21:05:00,Lonely The Brave,Rhapsody in Blue,Hip Hop,181,0,0,16,Night,Weekend
listen_004920,vehicle_081,2024-08-11 16:18:00,Girls At Our Best!,Trust,Pop,169,0,0,42,Afternoon,Weekend
listen_004921,vehicle_084,2024-10-13 10:29:00,Techniques Berlin,What a Day - Edit,Alternative,231,0,0,7,Morning,Weekend
listen_004922,vehicle_049,2024-06-28 06:54:00,Five,Rewind,Punk,126,0,0,42,Morning,Weekday
listen_004923,vehicle_029,2024-10-15 04:11:00,Pale Waves,Pretty Please,Indie,225,0,0,29,Night,Weekday
listen_004924,vehicle_019,2024-09-08 20:54:00,Harold Melvin & The Blue Notes,Into the Surf,Soul,276,0,0,17,Evening,Weekend
listen_004925,vehicle_050,2024-11-27 05:50:00,Ralph Vaughan Williams,My Girl,Indie,177,1,1,1,Morning,Weekday
listen_004926,vehicle_009,2024-04-07 18:49:00,Fifth Harmony,Open,Blues,242,0,0,29,Evening,Weekend
listen_004927,vehicle_049,2024-01-01 06:44:00,Joel Corry,Hate Myself,Country,252,1,1,14,Morning,Weekday
listen_004928,vehicle_018,2024-05-15 06:15:00,Commodores,Never Never Never,Pop,204,1,0,41,Morning,Weekday
listen_004929,vehicle_087,2024-05-03 21:12:00,twenty one pilots,Research,Pop,140,0,0,26,Night,Weekday
listen_004930,vehicle_035,2024-11-25 07:30:00,Enrique Iglesias,Bigger,Rock,233,0,0,44,Morning,Weekday
listen_004931,vehicle_043,2024-06-29 01:31:00,Selena Gomez,(Do You Wanna) Come Walk With Me?,Classical,145,1,0,48,Night,Weekend
listen_004932,vehicle_068,2024-04-03 16:23:00,Fantan Mojah,"Arise, Therefore (feat. Six Organs of Admittance)",Metal,217,0,0,22,Afternoon,Weekday
listen_004933,vehicle_041,2024-08-08 02:37:00,Kitchens of Distinction,Never Let Me Down,Techno,258,0,0,30,Night,Weekday
listen_004934,vehicle_056,2024-06-21 07:22:00,Selah Sue,System,Rock,295,0,0,37,Morning,Weekday
listen_004935,vehicle_091,2024-06-07 11:29:00,Frank Ocean,Riding High,Soul,292,0,0,19,Morning,Weekday
listen_004936,vehicle_070,2024-04-28 18:56:00,Commodores,What Is Going On?,Disco,162,0,0,33,Evening,Weekend
listen_004937,vehicle_020,2024-09-05 18:08:00,Andrés Cotter,My Salvation,Techno,281,0,0,6,Evening,Weekday
listen_004938,vehicle_096,2024-09-30 16:20:00,Bou,Lie After Lie,Pop,246,1,0,48,Afternoon,Weekday
listen_004939,vehicle_095,2024-12-10 14:43:00,Ben Howard,Strauss & Paillettes,Latin,145,1,0,3,Afternoon,Weekday
listen_004940,vehicle_092,2024-05-10 23:02:00,Pa Salieu,How You Remind Me,Electronic,239,0,0,39,Night,Weekday
listen_004941,vehicle_075,2024-12-29 01:49:00,Dave,Rock Your Body,Disco,120,1,0,25,Night,Weekend
listen_004942,vehicle_035,2024-04-01 21:35:00,Nao,Spain (The Medieval Era),Latin,298,0,0,8,Night,Weekday
listen_004943,vehicle_062,2024-03-17 17:43:00,The Tellers,One In A Million,Alternative,280,0,0,7,Evening,Weekend
listen_004944,vehicle_093,2024-10-22 16:17:00,The Ballad Bombs,Monument - Olof Dreijer Remix,Techno,209,1,0,15,Afternoon,Weekday
listen_004945,vehicle_045,2024-09-18 22:55:00,Bastille,Cool For A Second,Electronic,276,0,0,31,Night,Weekday
listen_004946,vehicle_048,2024-11-16 12:39:00,Ciara,Good in Bed,R&B,205,0,0,39,Afternoon,Weekend
listen_004947,vehicle_017,2024-11-24 08:03:00,Metr,California World,Techno,152,1,0,46,Morning,Weekend
listen_004948,vehicle_013,2024-08-04 11:17:00,Rodríguez,Don't Stop Movin',Pop,152,1,0,35,Morning,Weekend
listen_004949,vehicle_006,2024-06-12 19:25:00,SZA,California World,Metal,154,0,1,32,Evening,Weekday
listen_004950,vehicle_025,2024-10-17 23:56:00,Balkan Beat Box,Odes,Latin,151,1,0,28,Night,Weekday
listen_004951,vehicle_020,2024-04-11 06:57:00,BACK-ON,Reasons,Alternative,297,1,0,31,Morning,Weekday
listen_004952,vehicle_022,2024-07-23 17:45:00,Sunday Mode,Come Undone,Alternative,252,0,0,13,Evening,Weekday
listen_004953,vehicle_033,2024-01-09 11:40:00,Isaiah Rashad,I Got 5 On It,Electronic,155,1,0,37,Morning,Weekday
listen_004954,vehicle_035,2024-12-20 17:04:00,George Ezra,i loved you first,Folk,208,0,0,9,Evening,Weekday
listen_004955,vehicle_013,2024-08-27 19:27:00,The Uncluded,Just Like Tears In The Morning - Lockdown Sessions,Pop,124,0,1,45,Evening,Weekday
listen_004956,vehicle_055,2024-03-24 22:58:00,Stephen Oaks,"Rhapsody on a theme of Paganini, Op.43: Variation 18. Andante cantabile",Jazz,294,1,0,45,Night,Weekend
listen_004957,vehicle_097,2024-04-02 20:04:00,The Ordinary Boys,Unprecedented Time,Reggae,296,0,1,40,Evening,Weekday
listen_004958,vehicle_040,2024-04-25 19:37:00,The Ordinary Boys,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Disco,201,0,0,32,Evening,Weekday
listen_004959,vehicle_069,2024-08-29 00:27:00,Syd,Something to Do,Techno,253,0,0,27,Night,Weekday
listen_004960,vehicle_007,2024-07-23 08:54:00,The Pointer Sisters,Child's Play (feat. Chance the Rapper),Jazz,266,0,0,45,Morning,Weekday
listen_004961,vehicle_012,2024-07-30 22:21:00,Billy Paul,Devil in a New Dress,Disco,168,0,0,37,Night,Weekday
listen_004962,vehicle_077,2024-07-14 14:23:00,MOD SUN,Be Real,Electronic,267,0,0,42,Afternoon,Weekend
listen_004963,vehicle_025,2024-12-01 20:45:00,Lianne La Havas,Show & Tell (feat. Future),Punk,228,0,0,14,Evening,Weekend
listen_004964,vehicle_017,2024-08-24 11:12:00,Nicolas Jaar,The Real You,Jazz,143,0,0,22,Morning,Weekend
listen_004965,vehicle_026,2024-10-13 01:54:00,Syd,Champion,Jazz,182,0,0,16,Night,Weekend
listen_004966,vehicle_030,2024-11-11 14:24:00,Sam Cooke,Feel Good Inc.,Alternative,288,0,1,39,Afternoon,Weekday
listen_004967,vehicle_075,2024-04-08 09:29:00,Alpha 5.20,Them Changes,Techno,208,0,0,23,Morning,Weekday
listen_004968,vehicle_087,2024-12-28 21:48:00,George Ezra,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Alternative,140,1,0,30,Night,Weekend
listen_004969,vehicle_018,2024-01-04 02:48:00,Dua Lipa,Sampudi,Punk,178,0,0,7,Night,Weekday
listen_004970,vehicle_073,2024-08-29 09:52:00,Griff,Daylight Savings Time,Metal,144,1,0,36,Morning,Weekday
listen_004971,vehicle_080,2024-09-19 12:51:00,Stephen Oaks,Who You Lovin,Soul,274,0,0,43,Afternoon,Weekday
listen_004972,vehicle_077,2024-09-26 09:47:00,Lana Del Rey,See Through,Country,242,0,0,26,Morning,Weekday
listen_004973,vehicle_002,2024-09-12 03:01:00,Labrinth,More Like You,House,216,0,0,37,Night,Weekday
listen_004974,vehicle_091,2024-06-16 21:58:00,Maggie Lindemann,No Son of Mine,Folk,227,1,0,42,Night,Weekend
listen_004975,vehicle_063,2024-07-25 18:38:00,Bastille,Bad Boy Tenor,Blues,224,0,0,16,Evening,Weekday
listen_004976,vehicle_057,2024-03-31 07:25:00,Little Mix,Wat moet 'n cowboy in Parijs?,Punk,279,0,0,15,Morning,Weekend
listen_004977,vehicle_081,2024-11-10 19:11:00,Fela Kuti,Let Me Down,Latin,271,0,0,21,Evening,Weekend
listen_004978,vehicle_037,2024-07-23 06:18:00,The Cinematics,Tired of Being Alone,Pop,254,1,0,2,Morning,Weekday
listen_004979,vehicle_081,2024-01-14 23:05:00,Nelly,Public Enemy Number One,R&B,280,1,0,15,Night,Weekend
listen_004980,vehicle_042,2024-08-25 17:01:00,Pink Sweat$,crash tests,Indie,281,1,0,41,Evening,Weekend
listen_004981,vehicle_064,2024-09-15 09:37:00,Faces,Midnight Mischief - Tom Misch Remix,Blues,235,0,0,18,Morning,Weekend
listen_004982,vehicle_087,2024-05-23 06:40:00,Curtis Mayfield,2-07 Theme of Ryu,Jazz,185,1,0,7,Morning,Weekday
listen_004983,vehicle_022,2024-05-24 00:13:00,Kitchens of Distinction,It Doesn't Matter,R&B,293,0,1,34,Night,Weekday
listen_004984,vehicle_093,2024-10-23 17:17:00,Gary Bartz,Crash and Burn,Latin,289,0,0,11,Evening,Weekday
listen_004985,vehicle_067,2024-03-07 22:39:00,Dagny,Read a Book,Blues,259,1,0,26,Night,Weekday
listen_004986,vehicle_051,2024-12-16 11:09:00,DJ Pioneer,Blame It on Me,Jazz,152,1,0,42,Morning,Weekday
listen_004987,vehicle_073,2024-08-20 10:13:00,Vicious,Fairplay - Remix,Blues,230,0,0,6,Morning,Weekday
listen_004988,vehicle_015,2024-09-23 14:13:00,The Smashing Pumpkins,Breastmilk,Blues,232,1,0,21,Afternoon,Weekday
listen_004989,vehicle_063,2024-12-25 11:07:00,St. Jude the Obscure,Really Gone,Indie,220,1,0,7,Morning,Weekday
listen_004990,vehicle_046,2024-08-31 17:54:00,Silk City,In Your Memory,Techno,160,0,0,28,Evening,Weekend
listen_004991,vehicle_092,2024-10-09 16:11:00,Katy B,Us,Electronic,245,1,0,37,Afternoon,Weekday
listen_004992,vehicle_038,2024-12-18 21:11:00,Lil Peep,buzz cut (feat. MisterWives),Country,121,0,0,18,Night,Weekday
listen_004993,vehicle_089,2024-03-24 16:39:00,LÉON,"Be the One (feat. MORGAN, Digga D & TIKE)",House,174,1,0,48,Afternoon,Weekend
listen_004994,vehicle_074,2024-02-09 02:42:00,Maurizzio,"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",Rock,215,0,0,27,Night,Weekday
listen_004995,vehicle_073,2024-10-17 19:22:00,Shehnaz Kaur Gill,Lie After Lie,Electronic,294,1,0,17,Evening,Weekday
listen_004996,vehicle_060,2024-07-03 18:18:00,Kenshi Yonezu,If you don't know me by now (feat. Teddy Pendergrass),Blues,132,0,0,22,Evening,Weekday
listen_004997,vehicle_078,2024-11-26 05:59:00,Liam Bailey,Who's That Girl?,Electronic,189,0,0,27,Morning,Weekday
listen_004998,vehicle_079,2024-04-23 08:27:00,The Smashing Pumpkins,Heroes,Jazz,132,1,1,14,Morning,Weekday
listen_004999,vehicle_021,2024-12-07 19:28:00,Christian Löffler,Lost Tonight,Blues,287,0,0,25,Evening,Weekend
listen_005000,vehicle_091,2024-08-23 08:17:00,KIDKODDI,Minefields - Ofenbach Remix,Folk,168,1,0,43,Morning,Weekday
listen_005001,vehicle_083,2024-02-25 10:42:00,LL Cool J,FOR YOU,Pop,277,0,0,24,Morning,Weekend
listen_005002,vehicle_075,2024-07-05 00:55:00,Nayana Iz,P.Y.T. (Pretty Young Thing),Folk,138,1,0,46,Night,Weekday
listen_005003,vehicle_007,2024-06-20 18:57:00,BLUE ENCOUNT,Simplicity (feat. Joan As Police Woman),Reggae,229,0,0,46,Evening,Weekday
listen_005004,vehicle_049,2024-03-23 01:49:00,Rhye,Child's Play (feat. Chance the Rapper),Disco,293,0,0,17,Night,Weekend
listen_005005,vehicle_085,2024-03-28 11:53:00,Reggae Roast,Love Again,Latin,270,1,0,45,Morning,Weekday
listen_005006,vehicle_093,2024-10-04 16:22:00,Koffee,Up Up Up,Reggae,238,0,0,26,Afternoon,Weekday
listen_005007,vehicle_041,2024-03-02 22:40:00,Guru,my world,Country,187,1,0,36,Night,Weekend
listen_005008,vehicle_044,2024-01-27 21:30:00,The Walkmen,Gota Fría,Techno,140,1,1,26,Night,Weekend
listen_005009,vehicle_000,2024-01-13 19:15:00,Dave,Lisbon,House,286,0,0,7,Evening,Weekend
listen_005010,vehicle_008,2024-04-23 10:35:00,Baio,"I Can't Help Myself (Sugar Pie, Honey Bunch)",House,208,1,0,28,Morning,Weekday
listen_005011,vehicle_012,2024-07-26 10:04:00,Northside,Shallow Play,Pop,245,0,0,27,Morning,Weekday
listen_005012,vehicle_021,2024-08-08 04:56:00,Penny & the Quarters,Pest,Electronic,207,0,0,10,Night,Weekday
listen_005013,vehicle_046,2024-05-29 11:38:00,Ben Howard,Native Son (feat. Raekwon & Orlando Napier),Latin,219,0,0,36,Morning,Weekday
listen_005014,vehicle_098,2024-08-18 14:25:00,Kygo,Fade Out Lines - The Avener Rework,Hip Hop,138,1,0,47,Afternoon,Weekend
listen_005015,vehicle_073,2024-05-03 10:41:00,Eleven Pond,Stay by My Side,Punk,210,1,0,1,Morning,Weekday
listen_005016,vehicle_035,2024-05-01 12:40:00,Billy Talent,Nothing to Fear,Classical,269,0,1,33,Afternoon,Weekday
listen_005017,vehicle_059,2024-03-18 06:19:00,Vinil,Yokubou ni Michita Seinendan,Soul,262,1,0,14,Morning,Weekday
listen_005018,vehicle_095,2024-04-25 03:40:00,Dionne Warwick,Good Pain,Alternative,122,0,1,14,Night,Weekday
listen_005019,vehicle_014,2024-03-23 15:41:00,Mahalia,I Want It That Way,Classical,160,1,0,40,Afternoon,Weekend
listen_005020,vehicle_058,2024-03-09 17:08:00,Samba,3am,Country,284,0,1,33,Evening,Weekend
listen_005021,vehicle_020,2024-06-19 01:25:00,Dre Island,Re:make,House,201,0,0,25,Night,Weekday
listen_005022,vehicle_031,2024-09-25 23:58:00,Techniques Berlin,Duumbiyay,Pop,198,0,0,31,Night,Weekday
listen_005023,vehicle_014,2024-10-05 16:59:00,Air,Countersign,Reggae,289,1,0,46,Afternoon,Weekend
listen_005024,vehicle_010,2024-09-23 07:19:00,Rodríguez,Kyle (I Found You),Electronic,211,0,0,20,Morning,Weekday
listen_005025,vehicle_027,2024-01-28 10:04:00,Popcaan,i will never be a memory,Hip Hop,276,0,0,20,Morning,Weekend
listen_005026,vehicle_070,2024-09-03 05:58:00,Rob De Nijs,Combattants,Hip Hop,131,0,0,6,Morning,Weekday
listen_005027,vehicle_017,2024-08-05 20:50:00,Simply Red,Politics!,Punk,196,1,0,27,Evening,Weekday
listen_005028,vehicle_090,2024-09-10 06:52:00,Eve,Badibaba,Rock,147,1,0,4,Morning,Weekday
listen_005029,vehicle_016,2024-05-20 16:05:00,Fabio Aurea,DDU-DU DDU-DU,Electronic,257,0,0,24,Afternoon,Weekday
listen_005030,vehicle_014,2024-08-04 09:05:00,Molly Burch,Lost Tonight,Latin,157,0,0,48,Morning,Weekend
listen_005031,vehicle_093,2024-02-04 16:44:00,Maurizzio,Ten,Techno,167,1,0,19,Afternoon,Weekend
listen_005032,vehicle_055,2024-10-25 19:27:00,Luxury Stranger,(What A) Wonderful World - Mono,Blues,202,0,0,27,Evening,Weekday
listen_005033,vehicle_019,2024-06-16 20:18:00,Emika,Arabia (The Atomic Era),Punk,175,0,1,44,Evening,Weekend
listen_005034,vehicle_075,2024-04-09 08:58:00,The Coral,Cesar (feat. Maître Gims),Disco,120,0,0,4,Morning,Weekday
listen_005035,vehicle_030,2024-05-04 02:42:00,Romain Virgo,Suspect Fled The Scene,Indie,184,1,1,3,Night,Weekend
listen_005036,vehicle_014,2024-07-29 04:44:00,twenty one pilots,ALC.Monster,Metal,132,0,0,11,Night,Weekday
listen_005037,vehicle_071,2024-07-21 06:31:00,Alter Ego,INCEPTION,Country,249,0,0,48,Morning,Weekend
listen_005038,vehicle_090,2024-01-01 20:19:00,I DONT KNOW HOW BUT THEY FOUND ME,Hotel Room,Pop,222,0,0,43,Evening,Weekday
listen_005039,vehicle_096,2024-12-18 03:06:00,93FEETOFSMOKE,NO CD,Rock,240,0,0,26,Night,Weekday
listen_005040,vehicle_070,2024-11-17 21:05:00,The Mighty Wah!,Slow Burn,Folk,283,1,0,31,Night,Weekend
listen_005041,vehicle_000,2024-10-24 15:04:00,Jessie J,First To Love,Electronic,185,0,0,27,Afternoon,Weekday
listen_005042,vehicle_005,2024-07-25 07:49:00,Bastille,Hearts on Fire - Timmy Trumpet Remix,Latin,124,1,0,24,Morning,Weekday
listen_005043,vehicle_044,2024-02-18 11:38:00,Faces,Lie After Lie,Blues,204,0,0,28,Morning,Weekend
listen_005044,vehicle_032,2024-07-02 14:00:00,Suzi Island,Dready,Metal,219,0,0,22,Afternoon,Weekday
listen_005045,vehicle_043,2024-08-10 11:44:00,NG3,Psyche,Indie,238,0,0,14,Morning,Weekend
listen_005046,vehicle_078,2024-05-11 23:56:00,Kygo,Good Love (feat. General Levy),Rock,146,0,0,43,Night,Weekend
listen_005047,vehicle_074,2024-11-14 12:38:00,Depeche Mode,Video Boys,Hip Hop,193,1,0,4,Afternoon,Weekday
listen_005048,vehicle_070,2024-02-11 09:28:00,Gidge,How You Like That,Alternative,273,0,0,33,Morning,Weekend
listen_005049,vehicle_000,2024-02-22 01:01:00,Vinil,Duumbiyay,Pop,132,0,1,5,Night,Weekday
listen_005050,vehicle_088,2024-07-07 14:08:00,Frisco Kid,Henry Lee (feat. PJ Harvey) - 2011 Remastered Version,Metal,177,0,0,22,Afternoon,Weekend
listen_005051,vehicle_063,2024-05-13 12:46:00,Westlife,"Be the One (feat. MORGAN, Digga D & TIKE)",Metal,165,0,0,13,Afternoon,Weekday
listen_005052,vehicle_007,2024-11-24 16:15:00,NG3,Future Nostalgia,Blues,142,1,0,1,Afternoon,Weekend
listen_005053,vehicle_001,2024-07-18 06:08:00,Sizzla,灰色と青 ( + 菅田将暉 ),Techno,154,0,0,32,Morning,Weekday
listen_005054,vehicle_072,2024-08-21 17:07:00,Guds Pengar,Seken Shirazu no Uchuhikoushi,Indie,264,0,0,39,Evening,Weekday
listen_005055,vehicle_019,2024-12-27 02:39:00,Kiko Bun,Warm On A Cold Night,Hip Hop,265,0,0,36,Night,Weekday
listen_005056,vehicle_062,2024-12-29 07:46:00,The Avener,Germany (The Atomic Era),Folk,269,0,0,18,Morning,Weekend
listen_005057,vehicle_034,2024-07-14 14:11:00,Daks,Where Is The Love,Reggae,255,0,0,24,Afternoon,Weekend
listen_005058,vehicle_077,2024-09-17 00:30:00,Elepohant Man,Bad to Tha Bone (feat. Giggs),House,225,1,0,14,Night,Weekday
