trajectory_id,vehicle_id,timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance,trip_duration_min,speed_mph,time_of_day,day_of_week,weather,temperature_f,traffic_level
traj_02940,vehicle_008,2024-04-18 15:22:00,40.725067441350745,-73.98506516917365,40.730264094669764,-73.9808124149811,0.42,7,20.916978403457996,Afternoon,Weekday,Clear,64.77236831707228,Medium
traj_02941,vehicle_074,2024-10-25 21:47:00,40.743965823556664,-73.98332950131554,40.742197528656774,-73.98246452693152,0.81,11,26.26470879875613,Night,Weekday,Clear,68.41720802068262,High
traj_02942,vehicle_048,2024-10-03 17:24:00,40.75527994164614,-73.96825151024188,40.77205153750996,-73.98106846351186,2.28,33,30.8201470278768,Evening,Weekday,Rainy,64.38332696577592,Low
traj_02943,vehicle_025,2024-02-15 14:05:00,40.755165628813195,-73.97902816812979,40.699857201587044,-73.93844438815898,7.26,43,30.859502316625633,Afternoon,Weekday,Cloudy,60.59118998350557,High
traj_02944,vehicle_042,2024-09-11 19:37:00,40.749492215525535,-73.9834546894192,40.74352704638876,-74.00233657787415,1.7,58,17.29724348410944,Evening,Weekday,Clear,67.60101210605485,Medium
traj_02945,vehicle_086,2024-07-09 22:50:00,40.711652890933244,-74.00942910710548,40.725149578802196,-74.00502608505897,1.31,33,35.90939892363792,Night,Weekday,Clear,70.78486968909317,Low
traj_02946,vehicle_068,2024-09-27 10:04:00,40.7343666555844,-73.99363362275209,40.74335750682677,-74.00646718626972,1.2,12,21.91701815861598,Morning,Weekday,Clear,54.32700113483179,High
traj_02947,vehicle_085,2024-02-26 20:31:00,40.77225002752854,-73.95100373678792,40.76632670123358,-73.86232568191174,8.78,48,22.375489289855345,Evening,Weekday,Clear,60.41597052371814,Medium
traj_02948,vehicle_075,2024-05-13 07:51:00,40.67885306826136,-73.98055611059463,40.691368200707494,-73.94978355243904,2.54,33,16.49763351886567,Morning,Weekday,Cloudy,55.46574919445144,Low
traj_02949,vehicle_044,2024-01-02 10:21:00,40.75408021280645,-73.98503800967738,40.756854201425426,-73.96999593018829,1.04,35,32.63694816404252,Morning,Weekday,Clear,54.63885331411858,Medium
traj_02950,vehicle_044,2024-06-20 00:33:00,40.76311550722253,-73.98124589091432,40.741248582387975,-74.00626356754127,2.3,57,17.630324745890498,Night,Weekday,Clear,62.83932620030176,Low
traj_02951,vehicle_015,2024-12-18 07:16:00,40.72265753420224,-74.00997185428864,40.73349255679321,-74.00619096111156,0.9,19,22.21288594835579,Morning,Weekday,Clear,61.48805407260715,High
traj_02952,vehicle_085,2024-10-03 06:42:00,0.0006883895369587947,-0.00037443933118405084,-0.0006876087582932753,0.0003426525377635465,2.5,40,23.914057539380885,Morning,Weekday,Rainy,72.00961932820525,High
traj_02953,vehicle_065,2024-02-28 08:24:00,40.72824619971143,-73.98169357601492,40.734831977512506,-73.99461486890773,0.98,36,21.007944510802865,Morning,Weekday,Cloudy,85.53635613855647,High
traj_02954,vehicle_077,2024-04-26 17:55:00,40.71712777634075,-73.98427945150195,40.72373165471574,-73.99472574796192,0.5,5,20.267011619385652,Evening,Weekday,Clear,81.06817073031169,Medium
traj_02955,vehicle_029,2024-06-16 09:08:00,40.72024528317395,-74.00634997083637,40.76608824337612,-73.9523024167788,6.46,44,12.88473057537291,Morning,Weekend,Clear,67.19685363629782,Low
traj_02956,vehicle_096,2024-03-22 15:06:00,40.765262003283404,-73.97832837633081,40.76288197052975,-73.98640310100467,0.9,15,13.978141261971277,Afternoon,Weekday,Snowy,60.59852791725907,High
traj_02957,vehicle_025,2024-04-11 12:51:00,40.74565903289502,-73.9803013790014,40.735353423866684,-73.98917753013636,0.88,52,19.132805640323852,Afternoon,Weekday,Clear,47.63947470854576,Low
traj_02958,vehicle_091,2024-12-16 09:31:00,40.770619762304634,-73.86449698002282,40.702283775723764,-73.98547261921466,10.89,49,12.174222460180793,Morning,Weekday,Clear,74.38836482752257,Medium
traj_02959,vehicle_045,2024-06-22 03:55:00,40.7796860915311,-73.94628047665292,40.76821820787812,-73.98373026022026,2.9,10,23.05276650192146,Night,Weekend,Cloudy,49.36229529958793,Low
traj_02960,vehicle_085,2024-12-20 02:14:00,40.77127427417934,-73.98358138147127,40.738825755626266,-73.9807914929186,3.2,39,29.545117726936596,Night,Weekday,Clear,59.53042915480425,High
traj_02961,vehicle_054,2024-09-29 18:42:00,0.001126786198212172,-0.0003342083061257598,-0.000965226652180613,-0.0003220560238095878,2.0,17,19.224026342391202,Evening,Weekend,Clear,28.836837130524515,Medium
traj_02962,vehicle_012,2024-12-10 17:13:00,40.74768746372704,-73.98017171283372,40.80711713286212,-73.95350710056407,5.2,32,37.85370551382729,Evening,Weekday,Cloudy,86.53604409686288,Medium
traj_02963,vehicle_014,2024-01-13 16:34:00,40.76331748685631,-73.98730373299314,40.761758426287535,-73.96234444940792,1.68,48,21.40356985077938,Afternoon,Weekend,Clear,69.0390254781633,Medium
traj_02964,vehicle_017,2024-12-16 15:24:00,40.78489507485303,-73.97928674331287,40.72157295645614,-73.99756017161862,5.61,5,24.744425146521408,Afternoon,Weekday,Cloudy,69.98060146795098,Low
traj_02965,vehicle_066,2024-01-18 21:40:00,40.770946594411654,-73.96919923410452,40.758014885552704,-73.97873181505555,1.0,31,32.74541653190357,Night,Weekday,Clear,77.79725528953392,High
traj_02966,vehicle_056,2024-04-10 12:43:00,40.71883847165421,-74.0158260983618,40.71937715696883,-74.01124938343632,0.5,12,27.319936379587094,Afternoon,Weekday,Clear,47.48516008648356,Low
traj_02967,vehicle_084,2024-12-01 06:54:00,40.769698328625786,-73.96585233149267,40.76128411633442,-73.9776586801258,1.2,11,17.400355513681497,Morning,Weekend,Rainy,75.33928904538705,Medium
traj_02968,vehicle_093,2024-06-27 02:05:00,40.750795922218046,-73.98801374140064,40.757664640211374,-73.96706361208993,1.7,24,22.915754347444345,Night,Weekday,Rainy,53.88660167413946,Low
traj_02969,vehicle_020,2024-07-18 11:10:00,40.75898137135973,-73.98829136037254,40.74897272530464,-73.9895232797173,1.04,46,29.656083141532992,Morning,Weekday,Cloudy,69.58134292911394,Medium
traj_02970,vehicle_053,2024-12-21 18:28:00,40.751340449051675,-73.99328932670673,40.72588340277459,-73.99008409184908,2.4,29,30.716347952562558,Evening,Weekend,Cloudy,38.02868078421936,Low
traj_02971,vehicle_003,2024-02-07 10:33:00,40.76769681499064,-73.95387736158287,40.78231327199487,-73.94833995568281,0.9,35,16.977647727432412,Morning,Weekday,Clear,37.34080153040074,High
traj_02972,vehicle_054,2024-06-03 01:13:00,40.73371058207718,-74.00758198774186,40.70359822166561,-73.99382235542859,5.5,7,21.298270362734186,Night,Weekday,Cloudy,49.39064511504762,Medium
traj_02973,vehicle_019,2024-12-29 10:37:00,40.75735605388461,-73.963804391279,40.76853186984309,-73.95196135474376,1.2,45,30.601567978852422,Morning,Weekend,Cloudy,84.11981556847773,Low
traj_02974,vehicle_077,2024-09-13 18:21:00,40.7483396741205,-73.96817481889434,40.7634810638059,-73.95692896583921,1.2,26,39.5115487237309,Evening,Weekday,Cloudy,39.5810791598067,Medium
traj_02975,vehicle_036,2024-09-06 00:14:00,40.73582177253023,-73.9995714632102,40.75564757495555,-73.99801617953771,2.0,9,23.106783271432548,Night,Weekday,Clear,47.728824964671645,Low
traj_02976,vehicle_018,2024-09-07 14:58:00,40.72945735747922,-74.00111128274081,40.741093846323054,-73.991393362324,1.1,20,20.790810644064877,Afternoon,Weekend,Clear,59.35332309328122,Medium
traj_02977,vehicle_042,2024-05-04 03:52:00,40.76994842040171,-73.86183231802315,40.7766097969113,-73.95363325957337,9.0,30,22.85900473015632,Night,Weekend,Clear,65.28961399753348,Low
traj_02978,vehicle_045,2024-12-14 09:13:00,40.73678260601145,-74.00444429309279,40.78713894655641,-73.97359576872759,4.2,27,30.77385477887884,Morning,Weekend,Clear,48.37317832450562,Medium
traj_02979,vehicle_070,2024-05-13 20:49:00,40.781683307384604,-73.97351037856934,40.76626917549594,-73.99379090280694,1.9,52,22.512605310705236,Evening,Weekday,Clear,35.2188260659385,Medium
traj_02980,vehicle_088,2024-08-20 04:32:00,40.7281782667973,-74.00033835838235,40.719426535460975,-74.00950362017979,1.18,58,37.51484935979214,Night,Weekday,Clear,59.83212604122064,High
traj_02981,vehicle_093,2024-11-24 05:08:00,40.73490903048404,-73.98919472836947,40.73872784952976,-74.00266177450068,0.83,21,14.863073134396123,Morning,Weekend,Cloudy,74.7525076710491,Medium
traj_02982,vehicle_091,2024-11-09 16:00:00,40.84540265117807,-73.93859710659156,40.85646352466877,-73.915900644944,4.3,32,30.655695187843314,Afternoon,Weekend,Clear,82.2216560534085,Medium
traj_02983,vehicle_077,2024-07-18 06:39:00,40.7652585204147,-73.99319468825131,40.754311982648794,-73.97898891650934,1.4,28,18.928754305004208,Morning,Weekday,Clear,57.533874737264625,Medium
traj_02984,vehicle_019,2024-04-03 03:12:00,40.73049706698334,-73.99403614723141,40.724243969357666,-73.94347838263076,4.4,25,25.98707411466529,Night,Weekday,Clear,75.22037317513761,Low
traj_02985,vehicle_063,2024-01-18 16:55:00,40.72611709592595,-73.98551232758822,40.716924295920876,-73.99997101669946,1.62,32,27.20782380737708,Afternoon,Weekday,Cloudy,63.91843876962595,High
traj_02986,vehicle_020,2024-11-10 23:34:00,40.779754831949504,-73.95050649454267,40.701168237269904,-74.01204610633451,7.6,22,25.014886078055593,Night,Weekend,Cloudy,74.43396714030393,Low
traj_02987,vehicle_081,2024-12-14 11:06:00,40.76989541531013,-73.96750769020555,40.757553764573494,-74.00133790741454,2.8,7,33.37786211839858,Morning,Weekend,Clear,67.02650711595757,High
traj_02988,vehicle_035,2024-04-29 22:36:00,40.748498240796884,-73.99295796337628,40.61362233910455,-74.01045508381274,12.23,32,33.97457895521889,Night,Weekday,Clear,58.405678309967435,High
traj_02989,vehicle_061,2024-01-18 07:03:00,40.71483933457496,-74.01280462425966,40.72786392971726,-73.98046984343148,4.44,6,30.893083750989838,Morning,Weekday,Rainy,68.01297411915823,Medium
traj_02990,vehicle_018,2024-11-26 10:27:00,40.75982605596249,-73.96898878079091,40.79960514567232,-73.96242660581987,4.4,7,36.189169638936335,Morning,Weekday,Clear,74.35317545907317,Medium
traj_02991,vehicle_037,2024-09-07 11:42:00,40.765534585385986,-73.93020753029934,40.75436429406911,-73.941510362886,1.43,16,12.242274551258731,Morning,Weekend,Clear,45.64348490142474,Medium
traj_02992,vehicle_010,2024-01-29 17:27:00,40.80589514480849,-73.96759048698902,40.7816336995436,-73.96264394966278,2.11,15,11.184883313221732,Evening,Weekday,Clear,58.72349144622861,Low
traj_02993,vehicle_082,2024-08-27 08:02:00,40.73537051873847,-73.99070000028388,40.75085573729208,-73.9842944623763,1.63,28,35.278394338079764,Morning,Weekday,Cloudy,60.73877333402275,Low
traj_02994,vehicle_070,2024-07-11 08:42:00,40.72566665738327,-74.00714935633927,40.7502737667606,-73.99513844313674,1.8,22,24.634078719310438,Morning,Weekday,Clear,55.842088149883374,Low
traj_02995,vehicle_035,2024-08-24 06:54:00,40.7157994403272,-74.01448657058634,40.644156768359935,-73.78873534498827,21.6,40,14.832405761368742,Morning,Weekend,Clear,74.91191808975996,High
traj_02996,vehicle_007,2024-05-02 10:54:00,40.64583455888153,-73.7778428284069,40.659482453797025,-73.96276623529857,13.0,43,15.613587943978168,Morning,Weekday,Cloudy,57.67760398018517,High
traj_02997,vehicle_042,2024-08-02 13:04:00,40.728847089275774,-73.99354176518138,40.72223676469738,-74.00291414063496,0.86,30,18.417881768576997,Afternoon,Weekday,Clear,67.81433390491549,Low
traj_02998,vehicle_069,2024-12-17 10:49:00,40.76292118499935,-73.98042655960133,40.75400454327715,-73.96993848466524,1.1,30,11.139779861440333,Morning,Weekday,Clear,80.07233774760519,Medium
traj_02999,vehicle_062,2024-09-26 18:07:00,40.740789936221695,-74.00741179844673,40.71681732115268,-74.00843040997843,2.0,22,38.2077904843749,Evening,Weekday,Cloudy,54.83255581859527,Medium
traj_03000,vehicle_041,2024-06-22 07:58:00,40.64430543287681,-73.77706783140127,40.72890658648068,-73.85993993852145,9.3,22,18.093563719039203,Morning,Weekend,Clear,57.10616849111032,Low
traj_03001,vehicle_072,2024-05-17 12:58:00,40.808561883233075,-73.96423794075261,40.80633729401987,-73.95476828903905,1.0,18,24.624581745728236,Afternoon,Weekday,Rainy,70.97200101984085,High
traj_03002,vehicle_012,2024-04-14 14:42:00,40.72361631086326,-74.00189977489133,40.73523753841865,-73.99686143022191,1.36,29,37.335663609305016,Afternoon,Weekend,Cloudy,70.03158736876307,High
traj_03003,vehicle_094,2024-08-27 09:23:00,40.751168545700985,-73.98726635162195,40.72702243187096,-73.99841849751593,2.0,39,18.94855123894734,Morning,Weekday,Rainy,76.65230751901295,Medium
traj_03004,vehicle_095,2024-06-23 06:18:00,40.752382594307086,-73.99608509764755,40.7300185066292,-73.99840998418668,2.1,7,10.287478755499842,Morning,Weekend,Rainy,47.80172906454596,Medium
traj_03005,vehicle_050,2024-06-12 19:01:00,40.790707119398725,-73.94541557769024,40.7537826911736,-73.9904439030502,4.4,52,23.98548152167773,Evening,Weekday,Clear,51.40372763680652,Low
traj_03006,vehicle_042,2024-03-23 22:37:00,40.744335126528945,-73.98481904237727,40.75330932401806,-73.98513236667795,0.7,46,27.336608774136735,Night,Weekend,Cloudy,60.88034683042166,Medium
traj_03007,vehicle_066,2024-06-15 22:33:00,40.75561896395121,-73.9762240332288,40.76018964086304,-73.97347216775212,0.51,59,18.52550407360544,Night,Weekend,Clear,25.778732157898226,Low
traj_03008,vehicle_078,2024-12-29 17:17:00,40.776231655267736,-73.9522380084262,40.85790375882062,-73.84708026357778,11.6,16,18.965694382516332,Evening,Weekend,Cloudy,54.58269956232826,Medium
traj_03009,vehicle_001,2024-04-03 13:25:00,40.77428453221351,-73.97958188997026,40.76236673175545,-73.989569935484,1.1,14,18.795130128736062,Afternoon,Weekday,Cloudy,65.5223997038507,High
traj_03010,vehicle_037,2024-10-15 21:58:00,40.774712468346216,-73.95814433007936,40.72393187945755,-73.9952005708473,5.2,32,21.244638997156148,Night,Weekday,Clear,80.02449995306904,Medium
traj_03011,vehicle_009,2024-05-31 07:10:00,40.76002882425365,-73.97958748225784,40.78105680559375,-73.9811352571384,1.4,25,14.48793349073457,Morning,Weekday,Clear,57.82201554360004,Medium
traj_03012,vehicle_023,2024-09-18 22:04:00,40.7512971463249,-73.9877075069957,40.75747032045853,-74.00164355009488,1.0,25,23.490665526726715,Night,Weekday,Cloudy,51.613203119826174,Low
traj_03013,vehicle_025,2024-07-15 12:06:00,40.755849820179584,-73.97772352479224,40.765380662074506,-73.98877156896721,1.0,37,25.718085175764124,Afternoon,Weekday,Cloudy,48.76971139880529,High
traj_03014,vehicle_050,2024-10-01 21:38:00,40.7582628973991,-73.96543239363189,40.749408643598805,-74.00033671530322,2.71,44,16.86741428296968,Night,Weekday,Cloudy,75.38286775500673,Low
traj_03015,vehicle_093,2024-04-12 07:24:00,40.76949053773886,-73.95407012789607,40.72502625080537,-74.00648073813818,6.5,14,29.037750104947687,Morning,Weekday,Clear,51.79867597883212,Medium
traj_03016,vehicle_012,2024-05-01 03:52:00,40.72513145463584,-73.98788913199257,40.7313345443511,-73.98771736409073,0.7,37,21.08200404418042,Night,Weekday,Rainy,45.20420467771007,Medium
traj_03017,vehicle_085,2024-08-29 07:01:00,40.785023073454134,-73.97808082420961,40.76992616113484,-73.95308482972638,2.13,6,18.653155799798032,Morning,Weekday,Rainy,33.16201081971777,Medium
traj_03018,vehicle_048,2024-11-19 00:15:00,40.706416747049516,-74.00502596658497,40.838304142114524,-73.82274832058269,17.9,9,35.26297375436527,Night,Weekday,Clear,68.11952361709356,Medium
traj_03019,vehicle_070,2024-06-04 12:46:00,40.753928931567984,-73.99281046103933,40.74704262290922,-73.97751331657774,0.9,20,27.505459648492216,Afternoon,Weekday,Clear,21.132356371410047,Medium
traj_03020,vehicle_050,2024-01-05 21:32:00,-0.00058241087560305,2.0854893478816056e-05,-0.0006363256297949054,-0.0005231129891879203,3.01,57,39.29217193789684,Night,Weekday,Rainy,63.04158136771705,Medium
traj_03021,vehicle_090,2024-09-02 05:12:00,40.7587901310682,-73.99027416113611,40.76409362051786,-73.9851612004449,0.4,29,29.518794275863755,Morning,Weekday,Cloudy,57.447140293689074,Medium
traj_03022,vehicle_095,2024-04-17 13:26:00,40.76321959466833,-73.98258834277318,40.74781258733601,-73.98555631493089,1.48,41,19.894217134439593,Afternoon,Weekday,Cloudy,46.83729762192969,Medium
traj_03023,vehicle_049,2024-09-14 22:09:00,40.75522965195457,-73.99400131299879,40.77205552010571,-73.98493683960801,1.58,45,28.11265776404888,Night,Weekend,Rainy,67.0487369615111,Medium
traj_03024,vehicle_006,2024-04-27 18:03:00,40.77375524650782,-73.95623635432156,40.78225373356505,-73.95396916224924,1.1,9,32.67295266102313,Evening,Weekend,Snowy,80.76888168056759,Medium
traj_03025,vehicle_029,2024-08-12 07:25:00,40.73692154919338,-73.99059924236289,40.71973721497702,-74.01119018410303,2.7,5,34.33311645935553,Morning,Weekday,Clear,47.21379863211491,Medium
traj_03026,vehicle_071,2024-10-30 04:04:00,40.75991639349849,-73.96112342445286,40.76399449145841,-73.92389354595376,3.44,15,35.04190273593434,Night,Weekday,Clear,58.6223217355119,Low
traj_03027,vehicle_001,2024-02-19 13:33:00,40.78115252300326,-73.95804284680044,40.78669971086076,-73.95628994730748,0.38,51,31.90440245745558,Afternoon,Weekday,Rainy,66.95242153354602,Low
traj_03028,vehicle_031,2024-11-02 13:00:00,40.730168082155835,-73.98164398287247,40.657409167934006,-73.98130176527177,9.4,31,16.997011438763934,Afternoon,Weekend,Clear,68.92983129663203,Medium
traj_03029,vehicle_097,2024-09-04 20:03:00,40.77852460035165,-73.94291929439352,40.78121372074735,-73.98215098858836,2.8,25,20.29024765870214,Evening,Weekday,Cloudy,47.17852760982852,Low
traj_03030,vehicle_063,2024-02-22 22:56:00,40.72619238407703,-73.97928076900165,40.738898300737645,-74.00186017335015,1.6,26,24.22170632517276,Night,Weekday,Clear,62.80378826853675,Medium
traj_03031,vehicle_049,2024-01-10 14:09:00,40.78043374459483,-73.97389115179293,40.75815645659951,-73.97614534704793,1.72,22,23.076106120340718,Afternoon,Weekday,Clear,75.77570219051361,Low
traj_03032,vehicle_059,2024-12-20 07:42:00,40.72923209599707,-73.98566428218871,40.71370151762949,-73.99051193941806,1.3,53,32.11913645690684,Morning,Weekday,Cloudy,57.23321624454792,Medium
traj_03033,vehicle_094,2024-07-10 17:40:00,40.757107591463345,-73.99014509098626,40.779946352577305,-73.95936636170178,3.04,11,30.399414360766254,Evening,Weekday,Clear,48.944766473698735,Medium
traj_03034,vehicle_043,2024-07-22 12:02:00,40.765636430387495,-73.96281961103361,40.77844238468199,-73.9535589679281,1.0,31,17.397695371071666,Afternoon,Weekday,Cloudy,59.70498350030367,Low
traj_03035,vehicle_077,2024-02-14 15:57:00,40.75023823453356,-73.9763534175234,40.722166588635694,-73.99861972786314,3.02,33,26.051409618911542,Afternoon,Weekday,Clear,47.62614388873689,Medium
traj_03036,vehicle_038,2024-12-24 00:49:00,40.760612803559106,-73.98245920769168,40.76933984234817,-73.98318693098932,1.0,40,38.24399266494676,Night,Weekday,Clear,60.624533277059335,High
traj_03037,vehicle_036,2024-07-24 09:04:00,40.736028824225755,-74.00363601657479,40.73546004743563,-73.99146762676054,1.0,7,34.50163863172757,Morning,Weekday,Clear,68.56278098654107,Low
traj_03038,vehicle_013,2024-03-01 06:21:00,40.713949444132005,-74.01630386029818,40.72088444352442,-74.01321108517887,0.5,16,15.970801013915946,Morning,Weekday,Cloudy,68.87571121376685,Low
traj_03039,vehicle_007,2024-03-17 19:52:00,40.73987215867539,-74.00465557788675,40.707110198415045,-74.00485865411731,2.74,19,18.698514764819148,Evening,Weekend,Clear,64.14679576497791,Medium
traj_03040,vehicle_081,2024-03-07 07:11:00,40.757868554262174,-73.99061076389663,40.76383848227853,-73.99169199789662,0.69,8,17.92604296752478,Morning,Weekday,Clear,41.01093539432557,Low
traj_03041,vehicle_090,2024-10-29 04:45:00,40.75491926729015,-73.96563061306283,40.7717882767152,-73.9576633421428,1.68,39,17.297407763270087,Night,Weekday,Cloudy,59.61340615569409,High
traj_03042,vehicle_006,2024-05-23 05:29:00,40.72521038973112,-74.00479590640137,40.74941948669356,-74.00208798018083,2.0,26,22.341509624552835,Morning,Weekday,Cloudy,55.48135080611578,Medium
traj_03043,vehicle_053,2024-04-06 00:45:00,40.798500252480416,-73.96960268202744,40.76176353334336,-73.98701532153231,2.8,46,26.413781190385407,Night,Weekend,Rainy,61.551419324715106,Low
traj_03044,vehicle_001,2024-04-07 18:42:00,40.76938912476691,-73.95331195736581,40.78270552960378,-73.94550132278968,0.91,9,17.619070965854398,Evening,Weekend,Cloudy,77.16612614636344,Medium
traj_03045,vehicle_076,2024-10-14 14:49:00,40.77865958539473,-73.95636487960235,40.76049612181242,-73.97586425493391,1.8,49,24.978037959887722,Afternoon,Weekday,Rainy,59.0874667868943,Medium
traj_03046,vehicle_005,2024-10-20 11:06:00,40.760250356212694,-73.98920515428104,40.77483903333742,-73.95546212202329,2.8,20,35.117791139658564,Morning,Weekend,Clear,50.455562333092274,Medium
traj_03047,vehicle_016,2024-08-24 17:33:00,40.76606681101482,-73.97972982443544,40.75383797455758,-73.98116647524961,1.2,27,36.17907290965477,Evening,Weekend,Cloudy,74.81640631534671,Medium
traj_03048,vehicle_017,2024-05-26 07:57:00,40.726717510569515,-74.00653876393736,40.85356663529714,-73.93916655168768,10.33,38,28.38265955770862,Morning,Weekend,Cloudy,52.349720865681526,Low
traj_03049,vehicle_096,2024-10-30 18:10:00,40.757331634465345,-73.98861206789499,40.75477685101415,-73.97717276417532,0.6,23,35.08070608055779,Evening,Weekday,Cloudy,45.789467304262324,Medium
traj_03050,vehicle_055,2024-12-04 22:30:00,40.73987047987576,-74.00366265731702,40.70441077269354,-74.00660871374753,2.75,12,10.024994142230018,Night,Weekday,Cloudy,76.19277903541297,Medium
traj_03051,vehicle_049,2024-10-09 01:08:00,40.744400373561234,-73.98385230999887,40.755138329841024,-73.97143408815555,1.1,5,32.15311169956671,Night,Weekday,Rainy,69.61926613909206,High
traj_03052,vehicle_020,2024-10-24 10:43:00,40.76316062219612,-73.95445127527896,40.76757063484264,-73.9854068128415,1.9,19,15.247957954848182,Morning,Weekday,Cloudy,53.45144259797427,Medium
traj_03053,vehicle_061,2024-10-09 00:30:00,40.760536481676596,-73.97718174771646,40.760621395207565,-73.9780974372868,0.1,38,13.738419744405018,Night,Weekday,Clear,77.84899759427466,Medium
traj_03054,vehicle_020,2024-02-02 15:20:00,40.77521946138395,-73.95568440121286,40.79010523964148,-73.97905898514914,1.7,50,12.487786735668335,Afternoon,Weekday,Cloudy,65.7941954408224,High
traj_03055,vehicle_002,2024-05-31 05:11:00,40.740056715013445,-74.0022214237617,40.7694125613751,-73.98706305702804,2.68,54,21.478996085290063,Morning,Weekday,Cloudy,35.802086941937745,Medium
traj_03056,vehicle_071,2024-11-11 19:15:00,40.74890636300861,-73.98686162665734,40.7604395321374,-73.96721525354968,1.6,28,16.96331422590727,Evening,Weekday,Cloudy,49.678704995421114,Medium
traj_03057,vehicle_011,2024-09-04 12:01:00,40.79309726758881,-73.96835869891666,8.775686258864463e-05,0.0014107506332497566,0.1,12,22.313867958842778,Afternoon,Weekday,Cloudy,44.2352645504912,Medium
traj_03058,vehicle_046,2024-12-22 06:02:00,40.75927301089191,-73.97991100252635,40.78865110729306,-73.96510108885205,3.51,15,16.111388957482955,Morning,Weekend,Clear,47.633813058792015,Medium
traj_03059,vehicle_041,2024-10-20 12:35:00,-0.0012019972811839151,0.0006400245263836751,-0.0004036687085694986,0.0005742073625395646,1.9,30,12.386028223270998,Afternoon,Weekend,Cloudy,84.5679468171,Low
traj_03060,vehicle_073,2024-10-18 11:34:00,40.75104877216624,-73.98048189232054,40.70456519903052,-74.00581684730669,4.7,47,14.7268165607566,Morning,Weekday,Cloudy,68.50361521983831,Low
traj_03061,vehicle_063,2024-09-12 11:01:00,40.72271502728673,-73.99773726370904,40.7267035920591,-73.99068439267332,2.4,15,26.94683174060633,Morning,Weekday,Rainy,66.3854534974635,Medium
traj_03062,vehicle_059,2024-04-04 05:17:00,40.7503717471526,-73.96962805273114,40.73821927033144,-73.98700778826465,1.45,24,37.5226809694567,Morning,Weekday,Snowy,42.30776785764023,Low
traj_03063,vehicle_047,2024-08-07 23:03:00,40.76173684955525,-73.99267566224226,40.715915963922846,-74.00279639497242,4.3,40,31.53130211120897,Night,Weekday,Cloudy,57.54211797406654,Medium
traj_03064,vehicle_029,2024-01-29 07:14:00,40.77318492519034,-73.98081391089362,40.75584722665721,-73.97412097813698,1.7,30,23.23297027215372,Morning,Weekday,Cloudy,60.46912380657222,Medium
traj_03065,vehicle_078,2024-07-27 14:34:00,40.732104572376635,-74.00614581025198,40.751738583728425,-73.97816890936629,2.7,32,22.055450011067542,Afternoon,Weekend,Clear,56.18469811294498,Medium
traj_03066,vehicle_036,2024-05-10 11:19:00,40.76459491864435,-73.97700508889068,40.77480515859338,-73.96092967714046,1.45,23,13.332278268595601,Morning,Weekday,Clear,43.79302983346277,High
traj_03067,vehicle_004,2024-01-06 08:36:00,40.73225079280715,-73.9873594577704,40.74142386796564,-73.98024009420594,0.71,58,20.404547433517404,Morning,Weekend,Cloudy,54.978276359365175,Medium
traj_03068,vehicle_049,2024-09-29 12:08:00,40.72656937016817,-73.9972587107614,40.61402421618511,-73.93535914077898,11.9,23,24.765032917957335,Afternoon,Weekend,Clear,75.39024567956189,High
traj_03069,vehicle_032,2024-08-20 11:52:00,40.75261607069425,-73.98576507561863,40.74724815992729,-73.98656178231349,0.6,8,36.38093965762289,Morning,Weekday,Clear,58.59115449392563,Low
traj_03070,vehicle_019,2024-09-10 10:38:00,40.76495770258651,-73.97914586523669,40.768728657963536,-73.86097786400332,11.22,7,27.05967494717764,Morning,Weekday,Clear,63.62037794560875,Low
traj_03071,vehicle_095,2024-02-23 02:10:00,40.76009402904716,-73.98882427835214,40.76936842058281,-73.96330907961791,1.72,38,33.50162571154385,Night,Weekday,Rainy,70.82745731099169,Medium
traj_03072,vehicle_058,2024-08-22 12:31:00,40.760075170730815,-73.98320837185994,40.73245567679755,-73.9869863359921,2.54,10,25.257898091349443,Afternoon,Weekday,Rainy,73.10062354058034,Medium
traj_03073,vehicle_040,2024-08-02 18:55:00,40.73698966687678,-74.00396878663885,40.7700737659027,-73.95574297180792,4.53,52,23.579413284203078,Evening,Weekday,Cloudy,42.466218012087644,Medium
traj_03074,vehicle_032,2024-02-08 18:27:00,40.75824156075829,-73.9784783654018,40.75718218182654,-73.98937108548468,0.91,33,26.00717779611013,Evening,Weekday,Clear,67.2712757441735,Low
traj_03075,vehicle_012,2024-01-17 05:28:00,40.787380677824984,-73.9769566467185,40.85274897310107,-73.93430090385526,5.5,24,15.91878087094044,Morning,Weekday,Clear,61.70249836850979,Low
traj_03076,vehicle_026,2024-05-30 20:02:00,40.760548724975045,-73.98308308678618,40.764890597078455,-73.99724753993591,0.9,55,30.568523223661387,Evening,Weekday,Rainy,68.19317432583459,High
traj_03077,vehicle_025,2024-08-28 22:02:00,40.74243391339303,-74.00835930663077,40.75130460813102,-74.00276040274541,0.6,14,28.266661064429666,Night,Weekday,Clear,42.93230794077764,Low
traj_03078,vehicle_056,2024-05-22 18:54:00,40.76471842234398,-73.96657088524941,40.73630162203022,-73.9895244729631,2.2,5,27.287383229223725,Evening,Weekday,Clear,52.18991577263252,High
